-88.6053,41.344,21.8897,0,0,0.0584073
-88.6053,41.344,21.8897,0,0,0.0584073
-87.9551,42.0352,23.323,0,0,0.0584073
-87.9551,42.0352,23.323,0,0,0.0584073
-87.6924,42.6005,24.9909,0,0,0.0584073
-87.6924,42.6005,24.9909,0,0,0.0584073
-87.818,43.0017,26.8348,0,0,0.0584073
-87.818,43.0017,26.8348,0,0,0.0584073
-87.3436,43.4768,28.0641,0,0,0.0584073
-87.3436,43.4768,28.0641,0,0,0.0584073
-86.1985,44.0757,28.7895,0,0,0.458407
-86.1985,44.0757,28.7895,0,0,0.458407
-84.3225,44.9024,29.109,0,0,0.0584073
-84.3225,44.9024,29.109,0,0,0.0584073
-82.6694,45.9399,29.852,0,0,0.0584073
-82.6694,45.9399,29.852,0,0,0.0584073
-81.2881,47.5071,30.9312,0,0,0.0584073
-81.2881,47.5071,30.9312,0,0,0.0584073
-80.3323,52.5757,32.2451,0,0,-0.141593
-80.3323,52.5757,32.2451,0,0,-0.141593
-79.3974,60.8262,33.5803,0,0,-0.141593
-79.3974,60.8262,33.5803,0,0,-0.141593
-78.4678,71.2472,35.0377,0,0,-0.141593
-78.4678,71.2472,35.0377,0,0,-0.141593
-77.1559,74.417,36.8504,0,0,-0.141593
-77.1559,74.417,36.8504,0,0,-0.141593
-75.6256,70.2492,39.0136,0,0,-1.34159
-75.6256,70.2492,39.0136,0,0,-1.34159
-73.9234,59.5983,41.4531,0,0,-1.34159
-73.9234,59.5983,41.4531,0,0,-1.34159
-72.4809,52.0226,43.8827,0,0,-1.34159
-72.4809,52.0226,43.8827,0,0,-1.34159
-71.2674,48.0017,46.1598,0,0,-0.541593
-71.2674,48.0017,46.1598,0,0,-0.541593
-70.2743,47.3925,48.268,0,0,-0.341593
-70.2743,47.3925,48.268,0,0,-0.341593
-69.3957,46.9488,50.3246,0,0,-0.541593
-69.3957,46.9488,50.3246,0,0,-0.541593
-68.6884,46.3969,52.416,0,0,-0.741593
-68.6884,46.3969,52.416,0,0,-0.741593
-68.2255,45.6361,54.5624,0,0,-1.14159
-68.2255,45.6361,54.5624,0,0,-1.14159
-68.057,44.6896,56.7423,0,0,-1.54159
-68.057,44.6896,56.7423,0,0,-1.54159
-68.1978,43.6321,58.9286,0,0,-1.74159
-68.1978,43.6321,58.9286,0,0,-1.74159
-68.6116,42.5568,61.114,0,0,-2.14159
-68.6116,42.5568,61.114,0,0,-2.14159
-69.1952,41.5454,63.3098,0,0,-1.34159
-69.1952,41.5454,63.3098,0,0,-1.34159
-65.673,41.1042,65.9177,0,0,-0.141593
-65.673,41.1042,65.9177,0,0,-0.141593
-62.3526,40.7331,68.5227,0,0,-0.141593
-62.3526,40.7331,68.5227,0,0,-0.141593
-59.2725,40.4421,71.0951,0,0,-0.141593
-59.2725,40.4421,71.0951,0,0,-0.141593
-56.3165,40.2928,73.6233,0,0,0.0584073
-56.3165,40.2928,73.6233,0,0,0.0584073
-53.2947,40.3645,76.1317,0,0,0.0584073
-53.2947,40.3645,76.1317,0,0,0.0584073
-50.1383,40.62,78.676,0,0,-0.141593
-50.1383,40.62,78.676,0,0,-0.141593
-46.913,40.9344,81.3248,0,0,0.0584073
-46.913,40.9344,81.3248,0,0,0.0584073
-43.7801,41.1281,84.1286,0,0,0.0584073
-43.7801,41.1281,84.1286,0,0,0.0584073
-40.8357,41.0625,87.0957,0,0,-0.141593
-40.8357,41.0625,87.0957,0,0,-0.141593
-38.1067,40.5381,90.1998,0,0,-0.341593
-38.1067,40.5381,90.1998,0,0,-0.341593
-35.5456,39.2646,93.412,0,0,-0.941593
-35.5456,39.2646,93.412,0,0,-0.941593
-33.0894,36.9378,96.7399,0,0,-0.941593
-33.0894,36.9378,96.7399,0,0,-0.941593
-30.6668,33.5158,100.216,0,0,-0.941593
-30.6668,33.5158,100.216,0,0,-0.941593
-28.2457,29.39,103.846,0,0,-0.341593
-28.2457,29.39,103.846,0,0,-0.341593
-26.5832,33.0601,105.302,0,0,-0.541593
-26.5832,33.0601,105.302,0,0,-0.541593
-24.7964,36.1981,107.039,0,0,0.0584073
-24.7964,36.1981,107.039,0,0,0.0584073
-22.858,38.4548,109.102,0,0,-0.141593
-22.858,38.4548,109.102,0,0,-0.141593
-20.8435,39.7905,111.411,0,0,-0.141593
-20.8435,39.7905,111.411,0,0,-0.141593
-18.8401,40.4109,113.847,0,0,-0.741593
-18.8401,40.4109,113.847,0,0,-0.741593
-16.8949,40.6038,116.326,0,0,-0.141593
-16.8949,40.6038,116.326,0,0,-0.141593
-15.0179,40.5945,118.806,0,0,-0.541593
-15.0179,40.5945,118.806,0,0,-0.541593
-13.2123,40.4955,121.264,0,0,-0.741593
-13.2123,40.4955,121.264,0,0,-0.741593
-11.482,40.3329,123.679,0,0,-0.541593
-11.482,40.3329,123.679,0,0,-0.541593
-9.82884,40.0999,126.039,0,0,-0.541593
-9.82884,40.0999,126.039,0,0,-0.541593
-8.24952,39.7897,128.338,0,0,-0.941593
-8.24952,39.7897,128.338,0,0,-0.941593
-6.73635,39.4079,130.576,0,0,-0.741593
-6.73635,39.4079,130.576,0,0,-0.741593
-5.28005,38.9684,132.752,0,0,-1.14159
-5.28005,38.9684,132.752,0,0,-1.14159
-3.87363,38.4895,134.866,0,0,-0.941593
-3.87363,38.4895,134.866,0,0,-0.941593
-2.51533,37.9875,136.912,0,0,-0.541593
-2.51533,37.9875,136.912,0,0,-0.541593
-1.20918,37.4738,138.887,0,0,-0.541593
-1.20918,37.4738,138.887,0,0,-0.541593
0.0381615,36.9509,140.786,0,0,-0.541593
0.0381615,36.9509,140.786,0,0,-0.541593
1.22173,36.4144,142.606,0,0,-0.541593
1.22173,36.4144,142.606,0,0,-0.541593
2.34059,35.8575,144.346,0,0,-0.541593
2.34059,35.8575,144.346,0,0,-0.541593
3.39716,35.2765,146.001,0,0,-0.941593
3.39716,35.2765,146.001,0,0,-0.941593
4.39541,34.6721,147.57,0,0,-0.741593
4.39541,34.6721,147.57,0,0,-0.741593
5.3405,34.0476,149.05,0,0,-0.541593
5.3405,34.0476,149.05,0,0,-0.541593
6.23909,33.4053,150.44,0,0,-0.541593
6.23909,33.4053,150.44,0,0,-0.541593
7.0988,32.7468,151.738,0,0,-0.741593
7.0988,32.7468,151.738,0,0,-0.741593
7.92694,32.0786,152.939,0,0,-0.741593
7.92694,32.0786,152.939,0,0,-0.741593
8.72959,31.4173,154.037,0,0,-1.34159
8.72959,31.4173,154.037,0,0,-1.34159
9.51291,30.7876,155.029,0,0,-0.941593
9.51291,30.7876,155.029,0,0,-0.941593
10.2825,30.2111,155.911,0,0,-0.741593
10.2825,30.2111,155.911,0,0,-0.741593
11.001,29.6231,156.69,0,0,-0.741593
11.001,29.6231,156.69,0,0,-0.741593
11.6323,28.9518,157.373,0,0,-0.941593
11.6323,28.9518,157.373,0,0,-0.941593
12.1449,28.1305,157.963,0,0,-1.14159
12.1449,28.1305,157.963,0,0,-1.14159
12.5933,27.2456,158.447,0,0,-1.14159
12.5933,27.2456,158.447,0,0,-1.14159
13.0248,26.3726,158.816,0,0,-1.14159
13.0248,26.3726,158.816,0,0,-1.14159
13.4735,25.5636,159.065,0,0,-1.14159
13.4735,25.5636,159.065,0,0,-1.14159
13.9239,24.7815,159.196,0,0,-1.34159
13.9239,24.7815,159.196,0,0,-1.34159
14.3607,23.9917,159.212,0,0,-1.14159
14.3607,23.9917,159.212,0,0,-1.14159
14.7745,23.1743,159.109,0,0,-1.14159
14.7745,23.1743,159.109,0,0,-1.14159
15.162,22.3238,158.887,0,0,-1.34159
15.162,22.3238,158.887,0,0,-1.34159
15.529,21.4463,158.548,0,0,-1.14159
15.529,21.4463,158.548,0,0,-1.14159
15.8896,20.553,158.099,0,0,-1.34159
15.8896,20.553,158.099,0,0,-1.34159
16.2615,19.65,157.546,0,0,-1.34159
16.2615,19.65,157.546,0,0,-1.34159
16.6563,18.7281,156.892,0,0,-1.34159
16.6563,18.7281,156.892,0,0,-1.34159
17.0767,17.7641,156.137,0,0,-1.34159
17.0767,17.7641,156.137,0,0,-1.34159
17.5261,16.736,155.282,0,0,-1.34159
17.5261,16.736,155.282,0,0,-1.34159
18.0321,15.6398,154.339,0,0,-1.54159
18.0321,15.6398,154.339,0,0,-1.54159
18.6433,14.4877,153.323,0,0,-1.14159
18.6433,14.4877,153.323,0,0,-1.14159
19.3906,13.2873,152.239,0,0,-1.34159
19.3906,13.2873,152.239,0,0,-1.34159
20.2311,12.0321,151.072,0,0,-0.941593
20.2311,12.0321,151.072,0,0,-0.941593
22.0414,10.4575,149.798,0,0,-1.34159
22.0414,10.4575,149.798,0,0,-1.34159
21.8536,7.65892,148.612,0,0,-2.14159
21.8536,7.65892,148.612,0,0,-2.14159
20.7112,6.93131,146.729,0,0,-2.54159
20.7112,6.93131,146.729,0,0,-2.54159
19.5939,6.04818,144.897,0,0,-2.34159
19.5939,6.04818,144.897,0,0,-2.34159
18.4596,4.84308,143.196,0,0,-2.34159
18.4596,4.84308,143.196,0,0,-2.34159
17.2428,3.06907,141.563,0,0,-2.14159
17.2428,3.06907,141.563,0,0,-2.14159
15.9328,0.35155,139.832,0,0,-1.94159
15.9328,0.35155,139.832,0,0,-1.94159
14.5408,-3.63632,137.945,0,0,-1.94159
14.5408,-3.63632,137.945,0,0,-1.94159
14.3289,-8.88145,135.051,0,0,-1.74159
14.3289,-8.88145,135.051,0,0,-1.74159
15.56,-14.2852,133.187,0,0,-1.74159
15.56,-14.2852,133.187,0,0,-1.74159
17.7888,-28.1134,129.67,0,0,3.14159
17.7888,-28.1134,129.67,0,0,3.14159
19.7346,-14.6296,129.126,0,0,-2.74159
19.7346,-14.6296,129.126,0,0,-2.74159
22.4402,-15.661,125.937,0,0,-1.74159
22.4402,-15.661,125.937,0,0,-1.74159
23.9706,-17.3358,122.628,0,0,-1.34159
23.9706,-17.3358,122.628,0,0,-1.34159
22.7818,-17.3558,117.658,0,0,-2.94159
22.7818,-17.3558,117.658,0,0,-2.94159
18.7671,-18.3609,110.85,0,0,3.05841
18.7671,-18.3609,110.85,0,0,3.05841
-9.66471,-41.9503,81.327,0,0,0
-9.66471,-41.9503,81.327,0,0,0
-6.45797,-21.0927,50.5655,0,0,3.05841
-6.45797,-21.0927,50.5655,0,0,3.05841
0,0,100,0,0,0
